ID,lat,lon
13911,37.384904,-121.924552
13912,33.979086,-118.406012
13913,34.05094,-118.257137
13914,37.908776,-122.066282
13915,32.962448,-117.267824
13916,39.150095,-123.20983
13917,38.577847,-121.501535
13918,33.666403,-117.749857
13919,33.645661,-117.855634
13920,37.39095,-122.044263
13921,33.788803,-117.89421
13922,33.669716,-117.761024
13923,34.134327,-118.151226
13924,34.047971,-118.256332
13925,37.997932,-122.530661
13926,32.729409,-117.210963
13927,37.462566,-122.429623
13928,37.385227,-122.08438
13929,32.767942,-117.176199
13930,33.696462,-117.767268
13931,37.943414,-122.517264
13932,33.860046,-118.02921
13933,37.894985,-122.499829
13934,37.894729,-122.499892
13935,34.043523,-118.257331
13936,37.895247,-122.499965
13937,34.014343,-118.493892
13938,37.521625,-122.254982
13939,37.388739,-122.089277
13940,34.029812,-118.021489
13941,36.763631,-119.719894
13942,33.646982,-117.73527
13943,33.766352,-118.197584
13944,36.983934,-121.978215
13945,33.637813,-117.849103
13946,37.464548,-122.428821
13947,36.980289,-122.007959
13948,33.647734,-117.739483
13949,34.0294,-118.025272
13950,34.417767,-119.848025
13951,34.051216,-118.256731
13952,37.284793,-121.945119
13953,32.852669,-117.183176
13954,33.976657,-118.426225
13955,37.289612,-121.950661
13956,33.676895,-117.74503
13957,38.438569,-122.717175
13958,34.250536,-119.205533
13959,34.163795,-118.832855
13960,33.673011,-117.757098
13961,33.672988,-117.757117
13962,33.80871,-118.339165
13963,32.952436,-117.235358
13964,34.074922,-118.393951
13965,34.000451,-117.730261
13966,38.05098,-121.373615
13967,38.019778,-122.133325
13968,38.578526,-121.499118
13969,37.442386,-122.170447
13970,37.322727,-121.971686
13971,32.952665,-117.235268
13972,37.384138,-121.975093
13973,37.648728,-122.383267
13974,33.670817,-117.764001
13975,37.384482,-121.974517
13976,32.772028,-117.066955
13977,34.074441,-117.5507
13978,34.029393,-118.473544
13979,35.27923,-120.660719
13980,34.421609,-119.696236
13981,37.656311,-122.383669
13982,33.020255,-117.126234
13983,37.542821,-122.300155
13984,37.704038,-121.817152
13985,33.728667,-118.001479
13986,34.054173,-118.414349
13987,33.729661,-118.001413
13988,38.257774,-122.64994
13989,38.29462,-122.302729
13990,38.404861,-122.717367
13991,34.054149,-118.414365
13992,33.635303,-117.849547
13993,33.68276,-117.853756
13994,37.483709,-122.203985
13995,37.715705,-122.473492
13996,37.715233,-122.472778
13997,32.771891,-117.077409
13998,32.772122,-117.076987
13999,33.682258,-117.853078
14000,33.682039,-117.85236
14001,32.772637,-117.068118
14002,38.364537,-121.956676
14003,33.890515,-117.812441
14004,34.2063,-118.934216
14005,38.458713,-122.729941
14006,37.504252,-122.219227
14007,33.792694,-117.858019
14008,37.243864,-121.869759
14009,37.395381,-121.943811
14010,37.578279,-122.331583
14011,37.977458,-120.370373
14012,37.97746,-120.370198
14013,38.70626,-121.31377
14014,33.655849,-117.7537
14015,34.177765,-118.602546
14016,33.745837,-116.419034
14017,37.769004,-122.388411
14018,37.713888,-122.472559
14019,34.178083,-118.600843
14020,34.030292,-118.497632
14021,41.223008,-122.276242
14022,37.104749,-121.015398
14023,38.51048,-122.805285
14024,38.404277,-122.82312
14025,32.903254,-117.20011
14026,37.453694,-122.176944
14027,32.902234,-117.193314
14028,34.157131,-118.484614
14029,37.483222,-122.178314
14030,33.100832,-117.001614
14031,34.047498,-118.524691
14032,34.156912,-118.254189
14033,34.155478,-118.255661
14034,41.956682,-124.202217
14035,37.449833,-122.156425
14036,33.974724,-118.126024
14037,33.910169,-117.849868
14038,34.07539,-118.377407
14039,32.778065,-117.07404
14040,38.774017,-121.267127
14041,33.64163,-117.850984
14042,34.030111,-118.497846
14043,37.461507,-122.431194
14044,33.767483,-118.193261
14045,37.548021,-122.054361
14046,37.396569,-122.011592
14047,37.678723,-122.484425
14048,33.862801,-117.592537
14049,33.862804,-117.592966
14050,32.879305,-117.239887
14051,32.865492,-117.253635
14052,37.794627,-121.214877
14053,37.799328,-122.275863
14054,34.021202,-118.468599
14055,37.545132,-122.290942
14056,37.652051,-122.382111
14057,37.425192,-122.198468
14058,37.975226,-122.563482
14059,34.155122,-118.333186
14060,37.375661,-122.034172
14061,39.411189,-123.355815
14062,37.374282,-122.031196
14063,37.827243,-122.208897
14064,38.551709,-121.338159
14065,37.555332,-122.276731
14066,37.557667,-122.273752
14067,33.678812,-117.853674
14068,33.929346,-118.397142
14069,34.009716,-117.845247
14070,34.008596,-117.845507
14071,34.009532,-117.844991
14072,33.679037,-117.853571
14073,38.551708,-121.338199
14074,34.04703,-118.263853
14075,36.586376,-121.889171
14076,37.480794,-122.156889
14077,33.869796,-118.061756
14078,37.376406,-122.033354
14079,33.831509,-118.143014
14080,34.009892,-118.495785
14081,34.047019,-118.263787
14082,34.00986,-117.845577
14083,33.977291,-117.330374
14084,34.052255,-118.258012
14085,33.129776,-117.261228
14086,33.83105,-118.144199
14087,33.831164,-118.144182
14088,33.831001,-118.145085
14089,33.657208,-117.997464
14090,33.656974,-117.9977
14091,34.030194,-118.497772
14092,37.967211,-122.074284
14093,37.709796,-121.802057
14094,33.675112,-117.842403
14095,33.673323,-117.761517
14096,33.673348,-117.761493
14097,33.67318,-117.759733
14098,33.673292,-117.759879
14099,33.674393,-117.758976
14100,37.658083,-122.053392
14101,37.943962,-121.978074
14102,38.236427,-122.63091
14103,37.939593,-122.530128
14104,33.797828,-118.168496
14105,37.383324,-121.97333
14106,37.375641,-122.03417
14107,33.713525,-117.816169
14108,37.375686,-122.034172
14109,37.376408,-122.033378
14110,37.374252,-122.031756
14111,32.886821,-117.173568
14112,34.069019,-117.933507
14113,34.071312,-117.938837
14114,32.837554,-117.126511
14115,37.616523,-122.384864
14116,37.61551,-122.385964
14117,33.128454,-117.25307
14118,33.127558,-117.254324
14119,32.997273,-117.259456
14120,37.82606,-122.253697
14121,34.436693,-119.784398
14122,33.158967,-117.342644
14123,34.039852,-117.910042
14124,37.765729,-122.392587
14125,33.829603,-118.143715
14126,33.627586,-117.722254
14127,38.561356,-121.761489
14128,33.674669,-117.760646
14129,38.549498,-121.786933
14130,34.183113,-118.313385
14131,38.578344,-121.490079
14132,33.656964,-117.996721
14133,33.656544,-117.997681
14134,38.909506,-123.692899
14135,37.220399,-121.985207
14136,37.223467,-121.982747
